lat,long,time,alt,speed,bearing
59.434922,24.960775,0,123.456,11.3752468,49.36000815
59.434922,24.960775,1000,123.456,11.45574757,51.80601057
59.434922,24.960775,2000,123.456,11.44057947,54.2627595
59.434922,24.960775,3000,123.456,11.13334172,57.82343963
59.434922,24.960775,4000,123.456,11.12569802,59.86868445
59.434922,24.960775,5000,123.456,10.97079515,61.73894695
59.434922,24.960775,6000,123.456,10.91443189,63.74816103
59.434922,24.960775,7000,123.456,11.84509963,66.60310997
59.434922,24.960775,8000,123.456,11.9359135,69.29970169
59.434922,24.960775,9000,123.456,12.03031737,70.89617436
59.434922,24.960775,10000,123.456,11.81560743,74.62402566
59.434922,24.960775,11000,123.456,11.90916784,76.45547116
59.434922,24.960775,12000,123.456,11.86587158,79.06173878
59.434922,24.960775,13000,123.456,11.47437488,81.73274951
59.434922,24.960775,14000,123.456,12.01036047,84.58704824
59.434922,24.960775,15000,123.456,12.43269037,85.76555389
59.434922,24.960775,16000,123.456,12.398665,88.00074118
59.434922,24.960775,17000,123.456,12.14369583,90.12592227
59.434922,24.960775,18000,123.456,12.20870016,92.92708639
59.434922,24.960775,19000,123.456,12.79176434,95.34754929
59.434922,24.960775,20000,123.456,12.61701074,98.79068696
59.434922,24.960775,21000,123.456,12.25353034,100.7648568
59.434922,24.960775,22000,123.456,12.6863196,102.7766976
59.434922,24.960775,23000,123.456,13.19895843,104.4614111
59.434922,24.960775,24000,123.456,12.67989258,108.1220187
59.434922,24.960775,25000,123.456,13.36141183,110.0848234
59.434922,24.960775,26000,123.456,12.81075754,112.8486216
59.434922,24.960775,27000,123.456,12.89852833,114.5146511
59.434922,24.960775,28000,123.456,13.11758617,116.3275642
59.434922,24.960775,29000,123.456,13.76212867,117.5827257
59.434922,24.960775,30000,123.456,13.20042639,119.2933743
59.434922,24.960775,31000,123.456,14.08205094,120.9146978
59.434922,24.960775,32000,123.456,14.2512155,123.518
59.434922,24.960775,33000,123.456,13.77548108,126.3870953
59.434922,24.960775,34000,123.456,13.85906062,128.7183855
59.434922,24.960775,35000,123.456,13.98068795,131.4565043
59.434922,24.960775,36000,123.456,14.30604276,132.2371844
59.434922,24.960775,37000,123.456,13.94660146,134.5832375
59.434922,24.960775,38000,123.456,14.38660275,136.1988896
59.434922,24.960775,39000,123.456,14.39573781,138.4907542
59.434922,24.960775,40000,123.456,14.67491449,140.1848832
59.434922,24.960775,41000,123.456,14.51890714,142.1761121
59.434922,24.960775,42000,123.456,14.77935655,144.3833819
59.434922,24.960775,43000,123.456,15.52726415,145.9265768
59.434922,24.960775,44000,123.456,15.49058741,146.9079321
59.434922,24.960775,45000,123.456,15.05451363,149.3181581
59.434922,24.960775,46000,123.456,15.00710145,150.8796242
59.434922,24.960775,47000,123.456,15.2860004,152.3353113
59.434922,24.960775,48000,123.456,15.34129505,154.4028
59.434922,24.960775,49000,123.456,15.14608368,157.1889491
59.434922,24.960775,50000,123.456,15.42124831,159.569663
59.434922,24.960775,51000,123.456,15.70830841,161.5541609
59.434922,24.960775,52000,123.456,15.98340037,163.3587031
59.434922,24.960775,53000,123.456,15.5233181,165.9572678
59.434922,24.960775,54000,123.456,15.94543944,167.5917167
59.434922,24.960775,55000,123.456,15.75516196,168.6738427
59.434922,24.960775,56000,123.456,16.1715802,170.0927443
59.434922,24.960775,57000,123.456,16.50637682,170.8943586
59.434922,24.960775,58000,123.456,16.03008687,172.343014
59.434922,24.960775,59000,123.456,16.01926433,174.8887348
59.434922,24.960775,60000,123.456,16.70966059,175.8402044
59.434922,24.960775,61000,123.456,16.77848659,177.9134625
59.434922,24.960775,62000,123.456,16.13404833,180.4462991
59.434922,24.960775,63000,123.456,16.36641135,182.557416
59.434922,24.960775,64000,123.456,16.81752415,184.0672675
59.434922,24.960775,65000,123.456,16.69848575,185.9175984
59.434922,24.960775,66000,123.456,16.92164171,187.5425893
59.434922,24.960775,67000,123.456,16.75680534,188.6556416
59.434922,24.960775,68000,123.456,16.33603889,191.1110882
59.434922,24.960775,69000,123.456,17.1259899,192.7869782
59.434922,24.960775,70000,123.456,17.10099604,195.0972973
59.434922,24.960775,71000,123.456,16.89351277,197.2028839
59.434922,24.960775,72000,123.456,16.501424,198.6259671
59.434922,24.960775,73000,123.456,17.41959167,200.0540689
59.434922,24.960775,74000,123.456,17.27342354,201.6672332
59.434922,24.960775,75000,123.456,16.89897282,202.9837057
59.434922,24.960775,76000,123.456,17.27912195,204.4039692
59.434922,24.960775,77000,123.456,16.66844784,205.6450083
59.434922,24.960775,78000,123.456,16.97150687,207.2188076
59.434922,24.960775,79000,123.456,17.20484367,208.558938
59.434922,24.960775,80000,123.456,16.83960035,210.7034995
