lat,long,time,alt,speed,bearing
59.434922,24.960775,0,123.456,14.11596057,49.71901639
59.434922,24.960775,1000,123.456,14.62521939,52.24685527
59.434922,24.960775,2000,123.456,14.32351709,54.64476896
59.434922,24.960775,3000,123.456,14.57262996,56.98805175
59.434922,24.960775,4000,123.456,14.56223075,58.8928145
59.434922,24.960775,5000,123.456,14.68230553,60.85473595
59.434922,24.960775,6000,123.456,14.59391951,62.84057846
59.434922,24.960775,7000,123.456,14.70267409,65.33707467
59.434922,24.960775,8000,123.456,14.01109544,67.62289084
59.434922,24.960775,9000,123.456,14.85527516,70.1464942
59.434922,24.960775,10000,123.456,14.0669244,72.88334622
59.434922,24.960775,11000,123.456,13.98002428,74.25120883
59.434922,24.960775,12000,123.456,14.33893671,76.49338619
59.434922,24.960775,13000,123.456,14.96279163,79.05077542
59.434922,24.960775,14000,123.456,14.92076981,80.63309326
59.434922,24.960775,15000,123.456,14.20901056,82.25725235
59.434922,24.960775,16000,123.456,14.33944893,84.57954234
59.434922,24.960775,17000,123.456,14.22847134,87.24840177
59.434922,24.960775,18000,123.456,14.83558078,88.80715239
59.434922,24.960775,19000,123.456,14.36455049,91.10552865
59.434922,24.960775,20000,123.456,14.68290308,92.68026708
59.434922,24.960775,21000,123.456,14.18263442,94.86569514
59.434922,24.960775,22000,123.456,14.88491584,97.17755357
59.434922,24.960775,23000,123.456,14.18900323,98.29788108
59.434922,24.960775,24000,123.456,13.98924165,100.4341693
59.434922,24.960775,25000,123.456,14.34815372,102.9914605
59.434922,24.960775,26000,123.456,14.50276024,104.2005926
59.434922,24.960775,27000,123.456,14.05431822,105.7917417
59.434922,24.960775,28000,123.456,14.50759096,107.3061336
59.434922,24.960775,29000,123.456,14.76737632,109.9431808
59.434922,24.960775,30000,123.456,14.00595821,111.6728733
59.434922,24.960775,31000,123.456,14.51909443,114.331401
59.434922,24.960775,32000,123.456,13.94784922,115.279013
59.434922,24.960775,33000,123.456,14.69315331,117.8985168
59.434922,24.960775,34000,123.456,14.11419056,118.8351741
59.434922,24.960775,35000,123.456,14.60884721,119.8597164
59.434922,24.960775,36000,123.456,14.51004744,121.4090268
59.434922,24.960775,37000,123.456,13.74564821,122.2677485
59.434922,24.960775,38000,123.456,13.85715464,124.6383283
59.434922,24.960775,39000,123.456,14.57077042,127.5836711
59.434922,24.960775,40000,123.456,13.97656553,128.4310301
59.434922,24.960775,41000,123.456,14.0685657,130.7878838
59.434922,24.960775,42000,123.456,13.95338886,132.6047072
59.434922,24.960775,43000,123.456,13.7979663,135.1358618
59.434922,24.960775,44000,123.456,13.78123603,137.2383559
59.434922,24.960775,45000,123.456,13.71589061,139.0941934
59.434922,24.960775,46000,123.456,14.32799807,141.8305169
59.434922,24.960775,47000,123.456,14.01583266,143.7659094
59.434922,24.960775,48000,123.456,13.65972401,145.5482234
59.434922,24.960775,49000,123.456,13.92696487,147.2280587
59.434922,24.960775,50000,123.456,13.51436815,149.3639156
59.434922,24.960775,51000,123.456,13.68711017,150.6118007
59.434922,24.960775,52000,123.456,14.01519191,153.0653588
