lat,long,time,alt,speed,bearing
59.434922,24.960775,0,123.456,11.65694618,58.17624905
59.434922,24.960775,1000,123.456,11.16574664,61.45710494
59.434922,24.960775,2000,123.456,11.33894184,65.19171821
59.434922,24.960775,3000,123.456,12.04528712,67.09535822
59.434922,24.960775,4000,123.456,11.8220896,69.26360229
59.434922,24.960775,5000,123.456,12.55603157,71.36476655
59.434922,24.960775,6000,123.456,12.12257969,75.48741894
59.434922,24.960775,7000,123.456,12.52167347,78.2178599
59.434922,24.960775,8000,123.456,12.38044654,80.3179782
59.434922,24.960775,9000,123.456,12.79900159,81.47304811
59.434922,24.960775,10000,123.456,12.98863152,82.98968741
59.434922,24.960775,11000,123.456,12.72798845,85.19618955
59.434922,24.960775,12000,123.456,13.21894944,87.6110978
59.434922,24.960775,13000,123.456,13.10909061,90.91958163
59.434922,24.960775,14000,123.456,13.759441,91.54000738
59.434922,24.960775,15000,123.456,13.81933898,93.72024869
59.434922,24.960775,16000,123.456,14.03231456,96.60751772
59.434922,24.960775,17000,123.456,13.60793516,98.89606842
59.434922,24.960775,18000,123.456,14.19835642,100.9545765
59.434922,24.960775,19000,123.456,14.79544239,103.1676518
59.434922,24.960775,20000,123.456,14.3966179,105.7846571
59.434922,24.960775,21000,123.456,14.7658432,106.8909148
59.434922,24.960775,22000,123.456,14.81664038,108.6112141
59.434922,24.960775,23000,123.456,15.34399266,110.4942453
59.434922,24.960775,24000,123.456,15.34556895,112.8116579
59.434922,24.960775,25000,123.456,15.1622575,115.1535008
59.434922,24.960775,26000,123.456,15.33220223,117.8003078
59.434922,24.960775,27000,123.456,15.85133215,118.7952213
59.434922,24.960775,28000,123.456,15.50611217,121.5438698
59.434922,24.960775,29000,123.456,15.41228011,122.77347
59.434922,24.960775,30000,123.456,16.29148031,124.5204364
59.434922,24.960775,31000,123.456,16.07052666,127.3831885
59.434922,24.960775,32000,123.456,16.58429696,128.3123513
59.434922,24.960775,33000,123.456,16.48828699,131.1807289
59.434922,24.960775,34000,123.456,16.7520513,133.1085814
59.434922,24.960775,35000,123.456,16.02425241,134.7836901
59.434922,24.960775,36000,123.456,16.29317438,135.6799489
59.434922,24.960775,37000,123.456,17.06144282,137.0753983
59.434922,24.960775,38000,123.456,17.09031522,138.9675106
59.434922,24.960775,39000,123.456,16.53873649,140.9760544
59.434922,24.960775,40000,123.456,16.69821758,142.7508507
59.434922,24.960775,41000,123.456,17.33772934,143.5163389
59.434922,24.960775,42000,123.456,17.13753722,145.9301522
59.434922,24.960775,43000,123.456,17.21081952,147.9510955
59.434922,24.960775,44000,123.456,17.76945981,149.9730091
59.434922,24.960775,45000,123.456,17.06841949,152.5749263
59.434922,24.960775,46000,123.456,17.94447667,153.2592436
59.434922,24.960775,47000,123.456,17.32948685,154.6699514
59.434922,24.960775,48000,123.456,17.31101846,155.9726314
59.434922,24.960775,49000,123.456,17.34781432,157.2960967
59.434922,24.960775,50000,123.456,18.1077806,158.9546266
59.434922,24.960775,51000,123.456,17.60574584,160.2558562
59.434922,24.960775,52000,123.456,18.15249522,162.0345825
59.434922,24.960775,53000,123.456,18.05423798,163.067786
59.434922,24.960775,54000,123.456,17.69588993,165.594252
59.434922,24.960775,55000,123.456,18.19541615,167.9199719
59.434922,24.960775,56000,123.456,17.72731328,169.5500411
59.434922,24.960775,57000,123.456,18.11080022,171.9172364
59.434922,24.960775,58000,123.456,18.01245555,173.9527078
59.434922,24.960775,59000,123.456,18.00295933,175.4330739
59.434922,24.960775,60000,123.456,17.91246065,177.1962518
59.434922,24.960775,61000,123.456,18.49507888,179.118887
59.434922,24.960775,62000,123.456,17.64058623,181.1619095
59.434922,24.960775,63000,123.456,17.50183278,183.6191875
59.434922,24.960775,64000,123.456,17.55295596,184.7264937
59.434922,24.960775,65000,123.456,17.83833763,185.8857815
59.434922,24.960775,66000,123.456,17.53379816,187.6274593
59.434922,24.960775,67000,123.456,17.90024235,189.336982
59.434922,24.960775,68000,123.456,18.0391752,190.9370096
59.434922,24.960775,69000,123.456,17.38520138,193.004534
59.434922,24.960775,70000,123.456,17.41904808,194.9315069
59.434922,24.960775,71000,123.456,18.19171527,196.5166792
59.434922,24.960775,72000,123.456,17.86748083,197.608008
59.434922,24.960775,73000,123.456,17.92961743,198.6375634
59.434922,24.960775,74000,123.456,18.04091187,201.1665469
59.434922,24.960775,75000,123.456,17.18804994,202.2551222
59.434922,24.960775,76000,123.456,18.00395958,203.6266535
59.434922,24.960775,77000,123.456,17.16290499,204.755305
59.434922,24.960775,78000,123.456,17.1389842,206.8520571
59.434922,24.960775,79000,123.456,17.76697294,208.8236403
59.434922,24.960775,80000,123.456,17.51279465,209.8249949
59.434922,24.960775,81000,123.456,17.66655401,211.9951712
59.434922,24.960775,82000,123.456,16.99028126,213.9717487
59.434922,24.960775,83000,123.456,16.62295307,215.2421775
59.434922,24.960775,84000,123.456,17.06227016,216.9929204
59.434922,24.960775,85000,123.456,16.45603534,218.0097309
59.434922,24.960775,86000,123.456,16.36519995,220.1182719
59.434922,24.960775,87000,123.456,16.83060065,222.8502891
59.434922,24.960775,88000,123.456,16.44353627,225.2691573
59.434922,24.960775,89000,123.456,15.93947395,227.144431
59.434922,24.960775,90000,123.456,16.72182444,229.0975027
59.434922,24.960775,91000,123.456,15.76729037,230.0189271
59.434922,24.960775,92000,123.456,15.90602326,232.0174355
59.434922,24.960775,93000,123.456,15.94199812,233.4072388
59.434922,24.960775,94000,123.456,16.0689753,236.1552339
59.434922,24.960775,95000,123.456,15.54939514,237.5840197
59.434922,24.960775,96000,123.456,15.9138406,239.7863856
59.434922,24.960775,97000,123.456,15.07843567,240.3338619
59.434922,24.960775,98000,123.456,15.48189929,243.1771124
59.434922,24.960775,99000,123.456,15.54458523,245.4584001
59.434922,24.960775,100000,123.456,15.4758415,247.8500416
59.434922,24.960775,101000,123.456,14.77158047,249.7748518
59.434922,24.960775,102000,123.456,14.99202237,251.2671613
59.434922,24.960775,103000,123.456,14.7256244,253.2258269
59.434922,24.960775,104000,123.456,14.82727485,254.6479588
59.434922,24.960775,105000,123.456,14.8364537,256.5714469
59.434922,24.960775,106000,123.456,14.56530858,259.2092268
59.434922,24.960775,107000,123.456,13.81428904,260.5456285
59.434922,24.960775,108000,123.456,13.73617672,262.9564219
59.434922,24.960775,109000,123.456,14.19374839,264.8168278
59.434922,24.960775,110000,123.456,13.51513117,265.5286999
59.434922,24.960775,111000,123.456,13.90231793,268.9060549
59.434922,24.960775,112000,123.456,13.44916136,271.3803429
59.434922,24.960775,113000,123.456,12.97822337,273.0265955
59.434922,24.960775,114000,123.456,13.46921298,275.1407516
59.434922,24.960775,115000,123.456,13.23472009,277.391889
59.434922,24.960775,116000,123.456,12.41521333,278.1870981
59.434922,24.960775,117000,123.456,12.5343315,280.7298367
59.434922,24.960775,118000,123.456,12.54197118,284.1788433
59.434922,24.960775,119000,123.456,12.27139556,285.3928781
59.434922,24.960775,120000,123.456,11.84398331,286.4268352
59.434922,24.960775,121000,123.456,11.77075105,288.7492421
59.434922,24.960775,122000,123.456,11.84826134,291.5580314
59.434922,24.960775,123000,123.456,12.12736576,293.7452662
59.434922,24.960775,124000,123.456,11.39871791,295.3707381
59.434922,24.960775,125000,123.456,11.5719852,299.5250505
59.434922,24.960775,126000,123.456,11.76070204,303.7452269
59.434922,24.960775,127000,123.456,11.37934735,305.1013299
59.434922,24.960775,128000,123.456,11.02362263,307.3509018
59.434922,24.960775,129000,123.456,11.22002154,310.0411158
59.434922,24.960775,130000,123.456,11.12473318,312.7990245
59.434922,24.960775,131000,123.456,10.58622294,314.2543426
59.434922,24.960775,132000,123.456,11.09936785,316.7891196
59.434922,24.960775,133000,123.456,10.75383444,319.7026672
59.434922,24.960775,134000,123.456,10.40739698,322.3971554
59.434922,24.960775,135000,123.456,10.90946883,325.7547059
59.434922,24.960775,136000,123.456,10.12872947,328.5627203
59.434922,24.960775,137000,123.456,10.85721968,331.3542596
59.434922,24.960775,138000,123.456,10.06620088,334.6435686
59.434922,24.960775,139000,123.456,9.889907962,337.1925159
59.434922,24.960775,140000,123.456,9.849132524,338.8394466
59.434922,24.960775,141000,123.456,10.26380535,342.851223
59.434922,24.960775,142000,123.456,10.10217488,345.427852
59.434922,24.960775,143000,123.456,9.904492084,347.3765322
59.434922,24.960775,144000,123.456,9.792497522,350.8762704
59.434922,24.960775,145000,123.456,10.40003363,354.791232
59.434922,24.960775,146000,123.456,9.548306125,358.7058512
59.434922,24.960775,147000,123.456,10.18162117,0.9048200189
59.434922,24.960775,148000,123.456,10.23975437,3.809114335
